Genre,Rating,from,times,to
ic_slash,NC-17,Аластор Грюм,1.0,Бартемиус Крауч-мл.
ic_mixed,PG-13,Вирджиния Поттс,1.0,Тони Старк
ic_mixed,PG-13,Гарри Поттер,1.0,Джарвис
ic_het,R, Натали Фелпс,1.0,Ремус Люпин 
ic_het,PG-13,Гарри Поттер,3.0,Нарцисса Малфой
ic_slash,PG-13,Пруссия,1.0,Россия
ic_het,PG-13,НЖП,1.0,Фред Уизли
ic_slash,NC-17,Люциус Малфой,1.0,Фенрир Грейбек
ic_mixed,NC-17,Альбус Дамблдор,1.0,Том Реддл-ст.
ic_het,G,Люциус,1.0,Нарцисса.
ic_het,PG-13,fem!Рон Уизли,1.0,male!Панси Паркинсон
ic_mixed,NC-17,Блейз Забини,1.0,Дафна Гринграсс
ic_mixed,NC-17,Адриан Пьюси,1.0,Астория Малфой
ic_mixed,NC-17,Ромильда Вейн,1.0,Седрик Диггори
ic_mixed,NC-17,Дин Томас,2.0,Симус Финниган
ic_mixed,NC-21,Драко Малфой,1.0,Рон Уизли
ic_mixed,NC-21,Люциус Малфой,1.0,Северус Снейп
ic_gen,G, Гермиона Малфой и их дети Скорпиус и Николетта,1.0,Драко Малфой
ic_het,G,Калипсо,1.0,Лео Вальдес
ic_mixed,R,Гэй Инь Тао,1.0,Джун Тао
ic_mixed,R,ОМП,1.0,Рен Тао
ic_mixed,R,Пирика Усуи,1.0,Рен Тао
ic_mixed,R,Йо Асакура,1.0,Рен Тао
ic_mixed,R,Жанна,1.0,Рен Тао
ic_mixed,R,Рен Тао,1.0,Хорокэу Усуи
ic_mixed,R,Беллатриса Лестрейндж,2.0,Драко Малфой
ic_het,NC-17, Фред Уизли и другие.,1.0,Виктория Крам
ic_slash,NC-17,Невилл Лонгботтом,1.0,Рон Уизли
ic_het,NC-17,Белла,1.0,Невилл
ic_gen,NC-17,Гермиона Грейнджер,3.0,Том Марволо Реддл
ic_het,PG-13, Северус Снейп,1.0,Фрида 
ic_slash,NC-17,Майк Уилер,1.0,Одиннадцать
ic_slash,NC-17,Лукас Синклер,1.0,Макс Мэйфилд
ic_slash,NC-17,Генри Бауэрс,1.0,Стэнли Урис
ic_slash,NC-17,Билли Харгров,1.0,Стив Харрингтон
ic_het,R,Миссис Грейнджер,1.0,Том Марволо Реддл
ic_mixed,R,Джинни Уизли,4.0,Драко Малфой
ic_mixed,R,Елена Рейвенкло,1.0,Том Марволо Реддл
ic_mixed,R,Полумна Лавгуд,1.0,Рольф Скамандер
ic_mixed,R,Джордж Уизли,5.0,Фред Уизли
ic_het,R,Джинни Уизли,1.0,Рональд Уизли
ic_mixed,R,Анджелина Джонсон,1.0,Джордж Уизли
ic_slash,R,Гермиона Грейнджер,1.0,Том Марволо Реддл
ic_slash,R,Азирафаэль,5.0,Кроули
ic_slash,PG-13,Драко Малфой,1.0,Луна Лавгуд
ic_het,NC-17,Невилл,1.0,Ханна + Коварная растительность
ic_femslash,NC-17,Куинни,1.0,Тина
ic_slash,NC-17,Вернон Дурсль,1.0,Петунья Дурсль
ic_gen,PG-13,Тесей Скамандер,1.0,Харви Риджбит
ic_het,NC-17,гарем,1.0,нмп
ic_het,R,Северус Снейп,1.0,Сириус Блэк III
ic_gen,R,100% НЕ Малфой,1.0,Гарри Поттер
ic_het,PG-13,Аргус Филч,2.0,Ирма Пинс
ic_slash,NC-17,Скорпиус Гиперион Малфой,1.0,Хьюго Уизли
ic_het,PG-13,Милли,1.0,Ник
ic_slash,PG-13,Гарри Поттер,1.0,Квиринус Квиррелл
ic_het,PG-13,Андромеда Блэк,4.0,Тед Тонкс
ic_slash,NC-17,альфа!Люциус Малфой,2.0,альфа!Северус Снейп
ic_slash,NC-17,ОМП,3.0,Скорпиус Гиперион Малфой
ic_slash,R,ОМП,1.0,Сириус Блэк III
ic_slash,R,Вальбурга Блэк,2.0,Орион Блэк
ic_slash,R,ОЖП,1.0,Регулус Блэк
ic_het,PG-13,Бербидж,1.0,намёки Снейп
ic_slash,R,Гарри Поттер,2.0,Эдик Амперян
ic_slash,PG-13, Оливер Вуд,1.0,Маркус Флинт 
ic_slash,NC-21,Беллатриса Лестрейндж,1.0,Джинни Уизли
ic_het,PG-13, Флер Делакур,1.0,Чарли Уизли 
ic_gen,PG-13,Гермиона Грейнджер,1.0,Саске Учиха
ic_gen,PG-13, Северус Снейп,2.0,Гермиона Грейнджер 
ic_het,PG-13,Кайло Рен,1.0,Рей
ic_het,NC-17,Амелия Боунс,1.0,Сириус Блэк I
ic_het,NC-17,Гермиона Грейнджер,1.0,Струпьяр 
ic_het,G,Маркус Флинт,1.0,Панси Паркинсон
ic_het,NC-17,Симус Финниган,2.0,Сьюзен Боунс
ic_slash,PG-13,Лань Цзинъи,2.0,Лань Юань
ic_slash,NC-17,Осирис,1.0,Сет
ic_gen,PG-13,fem!Гарри Поттер,1.0,Том Реддл
ic_het,R,Астория Малфой,1.0,Теодор Нотт
ic_femslash,PG-13, Нарцисса,1.0,Белла 
ic_femslash,NC-17,Кларк,1.0,Лекса
ic_femslash,PG-13,Тони Топаз,1.0,Шерил Блоссом
ic_het,PG-13,Гермиона Грейнджер,2.0,Пэнси Паркинсон
ic_slash,PG-13,Альбус Дамблдор,1.0,Геллерт Грин-де-Вальд
ic_other,R,Астория Гринграсс,1.0,Блейз Забини
ic_other,R,Астория Гринграсс,1.0,Драко Малфой
ic_other,R,Астория Гринграсс,1.0,Теодор Нотт
ic_other,R,Амикус Кэрроу,1.0,Астория Гринграсс
ic_slash,NC-17,Перси,1.0,Чарли
ic_slash,NC-17,Геллерт Гриндельвальд,1.0,Сигнус Блэк II
ic_het,R,НЖП,1.0,Регулус Блэк
ic_het,NC-21,Гермиона Грейнджер,2.0,Фред Уизли
ic_het,NC-21,Анджелина Джонсон,1.0,Джордж Уизли
ic_gen,G,Вернон Дурсль,1.0,Петуния Дурсль
ic_het,R,Майер Линг,1.0,Шарлотта Элборн
ic_het,R,Беллатриса Лестрейндж,1.0,Геллерт Гриндевальд
ic_slash,R,Джон Дикон,1.0,Фредди Меркьюри
ic_slash,R,Брайан Мэй,1.0,Роджер Тейлор
ic_het,G,Невилл Лонгботтом,1.0,Таинственная незнакомка
ic_slash,NC-17,Игорь Каркаров,2.0,Северус Снейп
ic_slash,NC-17,Гораций Слизнорт ,1.0,Северус Снейп
ic_slash,NC-17,Аластор Грюм,1.0,Ремус Люпин
ic_slash,NC-17,Аластор Грюм,1.0,Кингсли Шеклболт
ic_slash,NC-17,Аргус Филч,1.0,Невилл Лонгботтом
ic_slash,NC-17,Минерва МакГонагалл,1.0,Роланда Хуч
ic_slash,NC-17,Бартемиус Крауч-мл.,1.0,Кингсли Шеклболт
ic_het,NC-21,Гермиона Грейнджер,2.0,Северус
ic_het,NC-17,ГермионаГрейнджер,1.0,Сириус Блэк
ic_slash,R,Павел Личадеев,1.0,Юрий Музыченко 
ic_het,NC-21,Габриэль Делакур,1.0,Гарри Поттер
ic_het,G,Рабастан Лестрендж,1.0,фем Гарри Поттер
ic_slash,NC-17,Драко Малфой,2.0,Маркус Флинт
ic_het,G,Роуз,3.0,Скорпиус
ic_femslash,NC-17,Нарцисса Малфой,1.0,Северина Снейп
ic_het,PG-13,Игорь Каркаров,1.0,Минерва Макгонагалл
ic_slash,PG-13,ДиО,1.0,Чанёль
ic_slash,NC-17,СБ,1.0,СС\ДП
ic_slash,PG-13,Дин Томас,1.0,Невилл Лонгботтом
ic_gen,R,Гарри Поттер,1.0,Мет
ic_het,NC-17,fem!Гарри Поттер,1.0,Брюс Беннер
ic_het,NC-17,Гермиона Грейнджер,2.0,Невилл Лонгботтом
ic_het,PG-13,Джинни Уизли,1.0,Том Реддл
ic_femslash,PG-13,Гермиона Грейнджер,1.0,Северус Снейп
ic_gen,G,Беллатрикс Лестрейндж,1.0,Рудольфус Лестрейндж
ic_het,NC-17,ОЖП,1.0,Филиус Флитвик
ic_gen,G,Гермиона Грейнджер,2.0,Сириус Блэк
ic_slash,NC-17,Гермиона Грейнджер,1.0,Нарцисса Малфой
ic_mixed,NC-17,ГП,1.0,фем!СС
ic_het,NC-17,Симон Жаклин,1.0,Эттель Жаклин
ic_het,NC-17,Флимонт Поттер,1.0,Юфимия Поттер
ic_het,NC-17,Джеймс Поттер,1.0,Стефания Жаклин
ic_het,G,Криденс Бэрбоун,1.0,Нагини
ic_het,G,Лета Лестрейндж,1.0,Тесей Скамандер
ic_het,G,Лета Лестрейндж,1.0,Ньют Скамандер
ic_het,NC-21,fem!Гарри Поттер,1.0,Северус Снейп
ic_het,R,!Гермиона Грейнджер,1.0,Драко Малфой
ic_het,NC-21,ОЖП,2.0,Том Марволо Реддл
ic_het,G,Гермиона Грейнджер,1.0,Стив Роджерс
ic_het,R,Петир Бейлиш,1.0,Санса Старк
ic_het,PG-13,fem!Гарри Поттер,1.0,Локи
ic_het,PG-13,Гарри Поттер,1.0,Локи
ic_het,G,Гермиона Грейнджер,2.0,Регулус Блэк
ic_slash,NC-17,Северус Снейп,1.0,Тони Старк
ic_het,PG-13,Джордж Уизли,1.0,Фред Уизли
ic_slash,NC-17,альфа!Северус Снейп,1.0,омега!Люциус Малфой
ic_het,PG-13,Виктор Крам,3.0,ОЖП
ic_mixed,R,Винда Розье,3.0,Геллерт Гриндельвальд
ic_mixed,R,Беллатриса Лестрейндж,1.0,Винда Розье
ic_het,NC-17,Северус Снейп,1.0,Синистра Браун
ic_het,NC-17,Синистра Браун,1.0,Том Марволо Реддл
ic_slash,G,Гарри Поттер,1.0,Фенрир Сивый
ic_femslash,PG-13,Лаванда Браун,1.0,Пэнси Паркинсон
ic_femslash,PG-13,Лаванда Браун,1.0,Панси Паркинсон
ic_gen,R,Берта Джоркинс,1.0,Мальсибер
ic_gen,R,ОЖП,1.0,Эйвери-старший
ic_gen,R,ОЖП,1.0,Розье-старший
ic_gen,R,Алекто Кэрроу,1.0,Игорь Каркаров
ic_slash,NC-17,Тесей Скамандер,1.0,Торкил Трэверс
ic_het,NC-17,Адам Браун,1.0,Ева Слизерин
ic_het,PG-13,Алиса Кингсли,1.0,Таррант Хайтопп
ic_het,PG-13,Меропа Мракс,2.0,Том Реддл-ст.
ic_het,PG-13,Глеб Бейбарсов,1.0,Таня Гроттер
ic_slash,R,Волдеморт,1.0,Джеймс Поттер
ic_slash,NC-17,ОМП,1.0,Чарли Уизли
ic_het,R,Джордж Уизли,2.0,Саманта Пейс
ic_slash,NC-17,light!Том Марволо Реддл,1.0,Драко Малфой
ic_slash,PG-13,Нико ди Анджело,3.0,Регулус Блэк
ic_het,R,Драко Малфой,1.0,Сагитта Блэк
ic_mixed,NC-17,fem!Шерил Блоссом,1.0,Тони Топаз
ic_mixed,NC-17,Форсайт Пендлтон Джонс III,1.0,Элизабет Купер
ic_mixed,NC-17,Вероника Лодж,1.0,Ник Сент Клэр
ic_mixed,NC-17,Арчибальд Эндрюс,1.0,Валери Браун (Вэл)
ic_mixed,NC-17,Арчи Эндрюс,1.0,Элизабет Купер
ic_mixed,NC-17,Арчи Эндрюс,1.0,Вероника Лодж
ic_mixed,NC-17,Джейсон Блоссом,1.0,Полли Купер
ic_mixed,NC-17,Элис Купер,1.0,ЭфПи Джонс
ic_mixed,NC-17,Гермиона Лодж,1.0,Фредерик Эндрюс 
ic_gen,PG-13,fem!Тсунаёши Савада,1.0,Северус Снейп
ic_het,G,Беллатрикс Блэк,1.0,Рудольфус Лестрейндж
ic_slash,PG-13,,1.0,Северус
ic_slash,NC-17,Гарри Поттер.,1.0,Ричард Паркинсон
ic_het,R,Гарри Поттер,1.0,Мариэтта Эджком
ic_slash,R,Беллатриса Лестрейндж,1.0,Ремус Люпин
ic_het,PG-13,ОМЖ,1.0,ОМП
ic_het,R,Алиса Лонгботтом,1.0,Бартемиус Крауч-мл.
ic_het,NC-17, Гермиона Грэйнджер,1.0,Драко Малфой 
ic_het,G,Мари-Виктуар Уизли,2.0,Тедди Люпин
ic_femslash,G,ты,1.0,я
ic_femslash,NC-17,Анджелина Джонсон,1.0,Джинни Уизли
ic_het,NC-17,Вайолет Келли,1.0,Чарли Уизли
ic_het,NC-21,Августус Руквуд,1.0,ОЖП
ic_slash,NC-21,Аластор Грюм,1.0,Бартемиус Крауч
ic_het,NC-17,Антонин Долохов,1.0,Чжоу Чанг
ic_femslash,G,Нимфадора Тонкс,1.0,Флёр Делакур или же флонкс
ic_gen,R,Алекто Кэрроу,1.0,Беллатриса Лестрейндж
ic_femslash,PG-13,Беллатриса Лестрейндж,1.0,Нарцисса Малфой
ic_slash,PG-13,Стэнли Урис,2.0,Уильям Денбро
ic_slash,R,Ким Тэхён,3.0,Мин Юнги
ic_article,PG-13,Гаремы,1.0,Моя психика
ic_het,NC-21,Гарри Поттер,1.0,Элтариэль
ic_slash,PG-13,Гарри Поттер,1.0,Сакумо Хатаке
ic_het,R,Беллатриса Блэк,1.0,Ремус Люпин
ic_het,PG-13, Луна,1.0,Драко 
ic_het,PG-13,Гарри Поттер,1.0,Мэри
ic_het,NC-17,Драко Малфой,1.0,Роуз Уизли
ic_slash,NC-17,РХ,1.0,СС
ic_mixed,NC-17,Роберт Левандовски,1.0,Томас Мюллер
ic_mixed,NC-17,Мирослав Клозе,1.0,Тони Кроос
ic_mixed,NC-17,Марио Гётце,1.0,Роберт Левандовски
ic_mixed,NC-17,Марко Ройс,1.0,Роберт Левандовски
ic_het,PG-13,кукла,1.0,мастер
ic_gen,R,Джастин Уотсон,1.0,Оливия Уотсон
ic_het,G, Джинни,1.0,Гарри 
ic_het,PG-13,Снейп,1.0,Флер
ic_het,PG-13,Ли Брэдли,1.0,Рон Уизли
ic_gen,G,Лили Поттер,1.0,Северус Снэйп
ic_other,R, Рон Уизли,1.0,Гермиона Грэйнджер
ic_article,G,Вальбурга Блэк,1.0,Орион Блэк
ic_article,G,Марволо Мракс,1.0,ОЖП
ic_article,G,Сигнус Блэк I,1.0,Элла Блэк
ic_article,G,Араминта Мелифлуа,1.0,ОМП
ic_article,G,Ксенофилиус Лавгуд,1.0,ОЖП
ic_het,R,dark!Гарри Поттер,1.0,ОЖП
ic_gen,G,Ким Мингю,1.0,Чон Вону
ic_gen,G,Че Хёнвон,1.0,Шин Хосок
ic_het,R,ГП,1.0,ТР и др.
ic_femslash,NC-17,Гермиона Грейнджер,11.0,Джинни Уизли
ic_het,G, Невилл Логнботтом,1.0,Луна Лавгуд 
ic_gen,PG-13,Гермиона Грейнджер ,1.0,Драко Малфой
ic_slash,PG-13,Альбус Северус Поттер,1.0,Джеймс Сириус Поттер
ic_slash,R,Альфред,1.0,Артур
ic_slash,NC-17,Кен Канеки,1.0,Северус Снейп
ic_slash,NC-17,Кен Канеки,1.0,Люциус Малфой
ic_slash,NC-21,Северус Снейп,1.0,Флоренц
ic_het,NC-21,Дафна Гринграсс,1.0,ОМП
ic_het,NC-21,Гарри Поттер,2.0,Трейси Дэвис
ic_het,PG-13,Люциус Малфой,1.0,Нарцисса Малфой и др
